repeat,fold,split_id,evaluation,method,accuracy,balanced_accuracy,macro_f1,log_loss,brier
4,5,R4F5,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6427145708582834,0.6208084577114428,0.6221050768608414,0.6364806964214913,0.4464783230623705
4,5,R4F5,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7964071856287425,0.5444897750052838,0.5432100972540046,0.4683580245496115,0.2997502869638743
4,5,R4F5,canonical_bp_severity,Operator-aware logistic EM,0.5998003992015968,0.4020854027044373,0.3763239015412928,0.8760503750869851,0.5160332378419964
4,5,R4F5,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6447105788423154,0.6196019900497513,0.6211253483787642,0.6106055833428853,0.4263105285235163
4,5,R4F5,transport_ESC_140_90,Operator-aware logistic EM,0.7974051896207585,0.5115731697163388,0.4837974535774014,0.4349472402685805,0.2816357869368823
4,5,R4F5,canonical_bp_severity,Oracle-label logistic,0.592814371257485,0.392999809934634,0.3581467003508174,0.8714541595268532,0.5130227336119532
4,5,R4F5,transport_ACC_AHA_130_80,Oracle-label logistic,0.6407185628742516,0.6097014925373134,0.6107562154696133,0.6086837218928802,0.4249028373500557
4,5,R4F5,transport_ESC_140_90,Oracle-label logistic,0.8023952095808383,0.5186086577813075,0.494506726457399,0.4350871176619889,0.2812211334442998
5,1,R5F1,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5742771684945165,0.4138932186761813,0.4169171287803766,0.9937044571288826,0.5511813851322352
5,1,R5F1,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6560319042871385,0.6334718775847807,0.6351415897571617,0.6279814380178864,0.4370404387984821
5,1,R5F1,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7976071784646062,0.5395008474252291,0.5346005536088577,0.4609576601520251,0.2921134749617538
5,1,R5F1,canonical_bp_severity,Operator-aware logistic EM,0.5952143569292123,0.4116256981096916,0.4024760711567348,0.8750824823896086,0.5102505999854452
5,1,R5F1,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6849451645064806,0.6637489660876758,0.6659795465850553,0.5933100460623143,0.4086038866729853
5,1,R5F1,transport_ESC_140_90,Operator-aware logistic EM,0.8055832502492523,0.5366081327335517,0.5265535246145691,0.4335526976277634,0.2800988195907515
5,1,R5F1,canonical_bp_severity,Oracle-label logistic,0.5992023928215354,0.3997904163720767,0.3648902559098939,0.8638838116592698,0.5076594675321883
5,1,R5F1,transport_ACC_AHA_130_80,Oracle-label logistic,0.6729810568295115,0.6492679900744417,0.651502953364802,0.5950884459135406,0.4097568171270276
5,1,R5F1,transport_ESC_140_90,Oracle-label logistic,0.7936191425722832,0.5213544786104775,0.5047835078103198,0.4303485905958947,0.2807757223198382
5,2,R5F2,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5463609172482552,0.3873649148778682,0.3843487136170063,0.9982857484038312,0.5612591475726608
5,2,R5F2,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6151545363908275,0.5895285359801489,0.5903089947089948,0.6387714630056696,0.4508695152675289
5,2,R5F2,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7706879361914257,0.5403089618115525,0.5416706402187043,0.4703230933359664,0.3071558001423462
5,2,R5F2,canonical_bp_severity,Operator-aware logistic EM,0.5982053838484547,0.3995530060037832,0.3707522230233117,0.8694832045626558,0.5092577094973599
5,2,R5F2,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6620139581256231,0.629102564102564,0.6307153446393953,0.6023720191123498,0.4181964175237769
5,2,R5F2,transport_ESC_140_90,Operator-aware logistic EM,0.8045862412761715,0.5238022132668074,0.5036258231325496,0.4287041102612788,0.2746444233504693
5,2,R5F2,canonical_bp_severity,Oracle-label logistic,0.6011964107676969,0.4013594867999013,0.3693225258417862,0.8621946884672582,0.5071229753011349
5,2,R5F2,transport_ACC_AHA_130_80,Oracle-label logistic,0.6650049850448654,0.6332320099255584,0.6351305703520853,0.6032083541452438,0.4185341682272223
5,2,R5F2,transport_ESC_140_90,Oracle-label logistic,0.8035892323030908,0.5192381500671657,0.4951079971279126,0.4246325442473,0.2733444595518858
5,3,R5F3,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5658682634730539,0.3905857043299094,0.3819778252949757,0.997135241841762,0.5597263592239583
5,3,R5F3,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6586826347305389,0.632089552238806,0.6340425713687682,0.6163581718930595,0.4287646572399037
5,3,R5F3,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7624750499001997,0.5353119375932675,0.5360425210698749,0.4796903060273692,0.3160984632913217
5,3,R5F3,canonical_bp_severity,Operator-aware logistic EM,0.5958083832335329,0.3912656011987891,0.3693466424682395,0.8711225290589972,0.511296480903374
5,3,R5F3,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6506986027944112,0.6184452736318408,0.6197170269613796,0.5917834533161255,0.4112342297170757
5,3,R5F3,transport_ESC_140_90,Operator-aware logistic EM,0.8053892215568862,0.520462798696017,0.496130527955356,0.4336450133154575,0.2818940920303594
5,3,R5F3,canonical_bp_severity,Oracle-label logistic,0.5968063872255489,0.3917073516732638,0.3548396007353517,0.8610631262617328,0.50802890326953
5,3,R5F3,transport_ACC_AHA_130_80,Oracle-label logistic,0.656686626746507,0.6246766169154229,0.6262361636420417,0.5942594462753596,0.4127948034704893
5,3,R5F3,transport_ESC_140_90,Oracle-label logistic,0.8063872255489022,0.5191082190640272,0.4925390278285386,0.4300992719397739,0.2810891638011047
5,4,R5F4,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5838323353293413,0.4118862334829065,0.4124094929914217,0.9573171392889884,0.545172185048326
5,4,R5F4,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6457085828343313,0.6220771144278607,0.6235693763195073,0.6357945850722178,0.4444463845273267
5,4,R5F4,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.8003992015968064,0.5430167096844438,0.5398265853479315,0.4607860355930009,0.2897161811552239
5,4,R5F4,canonical_bp_severity,Operator-aware logistic EM,0.5878243512974052,0.3916396167841491,0.3677238059846755,0.8665463449846136,0.5115319806876779
5,4,R5F4,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6447105788423154,0.6113930348258707,0.6122291021671826,0.6056863829256303,0.4223885586180145
5,4,R5F4,transport_ESC_140_90,Operator-aware logistic EM,0.8013972055888223,0.5101001043954988,0.4773082942097026,0.4237560185214785,0.2749208916669301
5,4,R5F4,canonical_bp_severity,Oracle-label logistic,0.5868263473053892,0.3870589175088765,0.3550896289240127,0.863102218859934,0.509345051374384
5,4,R5F4,transport_ACC_AHA_130_80,Oracle-label logistic,0.6457085828343313,0.613047263681592,0.6140446055108584,0.6053196940371356,0.4211467746660918
5,4,R5F4,transport_ESC_140_90,Oracle-label logistic,0.7994011976047904,0.5147818902630382,0.4888831929510231,0.4258656192156509,0.2767883196914681
5,5,R5F5,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5688622754491018,0.3997921951998854,0.3994477372580409,0.9689411815730816,0.5512741201776831
5,5,R5F5,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6217564870259481,0.5975621890547264,0.5985318043857693,0.6479208663619048,0.4545195832569315
5,5,R5F5,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.8023952095808383,0.5462254302311431,0.5444283194944521,0.4546637912162024,0.2814590254777415
5,5,R5F5,canonical_bp_severity,Operator-aware logistic EM,0.5988023952095808,0.4065943316447816,0.393200704069413,0.8814439667903502,0.5136378522745476
5,5,R5F5,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6447105788423154,0.616728855721393,0.6182072721201146,0.6028908170309468,0.4180839712128361
5,5,R5F5,transport_ESC_140_90,Operator-aware logistic EM,0.8203592814371258,0.5514323959087212,0.5476524879614767,0.4272996328964685,0.2718166883507798
5,5,R5F5,canonical_bp_severity,Oracle-label logistic,0.6087824351297405,0.4099574005668906,0.378350714326324,0.8642164286308597,0.5074798533354086
5,5,R5F5,transport_ACC_AHA_130_80,Oracle-label logistic,0.6516966067864272,0.6233830845771144,0.6250751837377977,0.6042426715358787,0.4191780409434401
5,5,R5F5,transport_ESC_140_90,Oracle-label logistic,0.8163672654690619,0.5430423282117627,0.5339582006248673,0.4214940794643432,0.2701216423868845
